seller_id,monthly_revenue,revenue_growth,order_volume,avg_order_value,return_rate,rating,days_active,inventory_turnover,late_ship_rate,previous_loans,platform,category,defaulted
VN01671,83537060.0,-0.2739,830,208896.0,0.1098,4.0,1050,4.56,0.139,4,Shopee,Food,1
VN01672,75896543.0,0.527,287,217232.0,0.1835,3.9,298,7.16,0.1336,2,Shopee,Food,0
VN01673,74490443.0,-0.3377,534,165965.0,0.0126,4.7,1371,3.5,0.1784,1,TikTok Shop,Beauty,0
VN01674,50032951.0,0.1615,1166,234839.0,0.044,4.1,123,8.8,0.0184,2,Lazada,Beauty,0
VN01675,335633976.0,0.0617,582,230663.0,0.1557,4.4,1307,2.49,0.0664,2,Lazada,Fashion,0
VN01676,78472566.0,0.5167,652,191868.0,0.2215,4.4,716,2.16,0.0591,5,Shopee,Electronics,0
VN01677,248976455.0,0.6078,173,121524.0,0.058,4.1,1513,3.04,0.1854,3,Shopee,Home,0
VN01678,312772623.0,0.0301,666,198132.0,0.1492,3.5,544,11.54,0.0967,1,Shopee,Fashion,0
VN01679,211288102.0,0.6645,190,510663.0,0.1851,4.0,562,0.95,0.0213,0,Shopee,Food,0
VN01680,72296391.0,0.0174,634,165024.0,0.3147,4.5,1157,10.35,0.1259,1,TikTok Shop,Home,0
VN01681,135271925.0,0.2079,225,338965.0,0.1768,4.4,431,1.26,0.1687,0,Shopee,Fashion,0
VN01682,98134868.0,0.5588,461,204726.0,0.0377,3.2,996,8.49,0.066,5,Shopee,Food,0
VN01683,50739924.0,0.5162,600,134543.0,0.0961,4.6,1386,10.94,0.0365,5,Shopee,Beauty,0
VN01684,127454432.0,0.8842,181,173113.0,0.2054,3.9,750,3.62,0.0489,4,Lazada,Electronics,0
VN01685,41273044.0,-0.0685,474,199100.0,0.09,4.5,906,3.15,0.0371,5,Shopee,Electronics,0
VN01686,243532154.0,0.4779,930,278620.0,0.0922,4.6,637,4.4,0.0503,0,TikTok Shop,Fashion,0
VN01687,70529176.0,0.4121,1067,660018.0,0.1312,4.4,122,9.94,0.1185,0,Shopee,Food,0
VN01688,116205385.0,0.7939,728,206351.0,0.0465,5.0,1610,3.94,0.0347,5,TikTok Shop,Fashion,0
VN01689,123588234.0,-0.1545,1131,108507.0,0.1635,4.7,603,7.27,0.0509,0,Shopee,Food,0
VN01690,82295030.0,0.5897,855,87791.0,0.0527,4.0,1595,2.32,0.3358,4,TikTok Shop,Food,0
VN01691,155168216.0,0.3603,882,162610.0,0.101,4.0,1000,6.73,0.1096,4,TikTok Shop,Electronics,0
VN01692,69987153.0,-0.0067,702,114228.0,0.1066,4.2,466,8.93,0.0627,2,Shopee,Beauty,0
VN01693,192089693.0,0.243,344,265389.0,0.1129,4.0,1063,1.47,0.2234,0,Shopee,Beauty,0
VN01694,36415870.0,0.0672,109,266366.0,0.022,4.4,485,11.51,0.0671,1,Shopee,Home,0
VN01695,109867394.0,0.3741,799,186654.0,0.3845,3.6,444,13.16,0.0628,3,TikTok Shop,Food,0
VN01696,427813003.0,0.7613,663,278924.0,0.098,4.9,1571,3.11,0.0187,2,TikTok Shop,Electronics,0
VN01697,47192782.0,0.3616,367,207395.0,0.1023,4.2,1428,10.75,0.2333,0,TikTok Shop,Food,0
VN01698,60110270.0,0.4397,944,510827.0,0.0865,4.9,1584,4.73,0.2023,2,TikTok Shop,Home,0
VN01699,146924717.0,0.2984,955,274598.0,0.157,3.6,1577,9.64,0.0939,5,Shopee,Electronics,0
VN01700,114339921.0,-0.286,998,314207.0,0.2533,3.6,1426,4.64,0.0587,5,TikTok Shop,Food,0
VN01701,129990584.0,-0.0589,1057,97337.0,0.1371,4.7,733,12.14,0.0504,5,Shopee,Beauty,0
VN01702,144225751.0,0.265,660,111791.0,0.2059,3.9,1668,5.19,0.1498,0,Shopee,Beauty,0
VN01703,160859376.0,0.0378,640,255102.0,0.1144,3.7,911,11.96,0.1248,0,Shopee,Home,0
VN01704,229697752.0,-0.1228,153,92539.0,0.0827,4.8,791,10.84,0.0035,2,TikTok Shop,Beauty,0
VN01705,135891046.0,0.2802,730,146937.0,0.0417,3.8,1492,3.15,0.2011,0,TikTok Shop,Food,0
VN01706,83391485.0,0.0535,776,362111.0,0.0739,4.2,1248,2.62,0.051,0,TikTok Shop,Home,0
VN01707,165491481.0,-0.0274,269,145375.0,0.1414,3.9,294,11.03,0.0358,3,Shopee,Fashion,0
VN01708,415466046.0,0.23,1123,109659.0,0.1251,4.6,536,5.77,0.1168,1,Shopee,Home,0
VN01709,90469623.0,-0.1834,690,280344.0,0.2506,4.3,675,13.32,0.0692,4,Shopee,Beauty,0
VN01710,48114927.0,0.8097,106,566236.0,0.2492,4.7,926,13.23,0.2494,3,Shopee,Electronics,0
VN01711,229246981.0,0.7346,1107,134011.0,0.3718,3.6,1479,9.86,0.0138,4,TikTok Shop,Home,0
VN01712,91304819.0,0.5345,51,370279.0,0.0647,4.3,890,7.26,0.1043,4,Shopee,Food,0
VN01713,19589374.0,-0.2172,154,125921.0,0.2131,4.2,718,3.13,0.1495,1,Shopee,Home,0
VN01714,188680612.0,0.6198,881,189808.0,0.1298,3.8,896,12.41,0.0116,3,TikTok Shop,Beauty,0
VN01715,66886242.0,0.6599,694,193965.0,0.0452,3.7,1152,1.61,0.0801,0,Shopee,Home,0
VN01716,93371810.0,0.6097,151,135810.0,0.1338,4.2,1083,5.5,0.0861,1,TikTok Shop,Food,0
VN01717,128185020.0,-0.2075,204,311046.0,0.1291,4.1,1344,4.81,0.0338,0,TikTok Shop,Food,0
VN01718,115280029.0,0.4549,356,92980.0,0.2491,4.8,1628,13.44,0.1078,0,TikTok Shop,Beauty,0
VN01719,170132629.0,0.6929,1043,221355.0,0.156,4.6,516,2.09,0.0225,5,Shopee,Food,0
VN01720,72087068.0,0.3717,986,343548.0,0.3806,3.9,1459,12.52,0.221,0,Shopee,Beauty,0
VN01721,146836363.0,0.458,676,298368.0,0.116,4.1,57,6.66,0.1617,0,TikTok Shop,Home,0
VN01722,82255432.0,0.223,257,256686.0,0.1995,4.5,1199,1.14,0.1329,3,Shopee,Home,0
VN01723,173920327.0,0.3109,429,443587.0,0.1643,4.5,317,10.34,0.0377,4,Lazada,Fashion,0
VN01724,158541289.0,-0.307,721,179906.0,0.0457,4.8,610,1.86,0.128,4,Shopee,Beauty,0
VN01725,49546440.0,0.4487,357,93680.0,0.1505,4.2,979,3.7,0.6186,3,TikTok Shop,Electronics,0
VN01726,225647947.0,-0.2482,696,214830.0,0.2007,4.3,281,11.3,0.324,4,Shopee,Beauty,1
VN01727,66854382.0,0.1938,667,188550.0,0.2545,3.3,1215,2.59,0.1283,5,Shopee,Home,0
VN01728,183191635.0,0.0158,160,69709.0,0.0275,3.6,956,4.89,0.1467,1,Lazada,Home,0
VN01729,131624731.0,0.3318,337,114399.0,0.0689,4.7,139,5.37,0.0041,0,TikTok Shop,Food,0
VN01730,396678925.0,-0.1832,136,107333.0,0.1611,3.7,673,8.45,0.0511,0,TikTok Shop,Fashion,0
VN01731,84511697.0,0.5146,325,133617.0,0.0544,3.4,427,11.16,0.0847,5,Shopee,Electronics,0
VN01732,76899690.0,0.6438,615,168453.0,0.0425,4.6,1324,3.62,0.0955,0,Lazada,Fashion,0
VN01733,98487018.0,-0.1458,489,171710.0,0.3285,4.0,1241,3.28,0.0893,2,TikTok Shop,Beauty,1
VN01734,79607205.0,-0.2196,584,136025.0,0.0388,3.8,1585,3.5,0.0283,1,Shopee,Beauty,0
VN01735,182079949.0,-0.1681,589,107262.0,0.1502,3.5,305,5.65,0.0326,2,Shopee,Home,0
VN01736,29732969.0,0.7464,361,242492.0,0.0225,3.5,718,7.72,0.071,3,Shopee,Food,0
VN01737,45341722.0,0.3102,834,212838.0,0.1283,4.0,1664,0.68,0.0058,2,Shopee,Electronics,0
VN01738,44864070.0,0.2341,396,216065.0,0.0607,4.1,276,11.03,0.1251,4,Lazada,Food,0
VN01739,203816512.0,-0.2166,86,488701.0,0.2736,4.8,1377,13.01,0.1607,4,Shopee,Electronics,0
VN01740,360484684.0,0.4619,535,217823.0,0.106,4.1,1071,11.89,0.0951,1,Shopee,Fashion,0
VN01741,92402361.0,0.735,947,167154.0,0.1146,4.0,437,1.0,0.1913,2,Shopee,Home,0
VN01742,88047210.0,0.6852,1132,190441.0,0.0876,4.1,1464,7.58,0.0358,2,Shopee,Food,0
VN01743,105322657.0,0.4326,353,210957.0,0.1389,3.1,154,11.49,0.2528,0,Shopee,Beauty,0
VN01744,238864912.0,-0.2559,678,273183.0,0.1391,4.0,1373,5.15,0.1441,1,Shopee,Home,0
VN01745,49847811.0,-0.2095,54,196347.0,0.3785,4.5,182,12.61,0.03,0,Shopee,Electronics,1
VN01746,119494002.0,-0.2884,588,76004.0,0.1298,4.2,1634,12.47,0.1715,1,TikTok Shop,Home,0
VN01747,207656997.0,-0.0282,980,161398.0,0.1015,4.6,687,2.41,0.0932,1,Shopee,Beauty,0
VN01748,145519496.0,-0.1804,595,200937.0,0.1487,4.7,1610,7.16,0.0489,2,Lazada,Beauty,0
VN01749,115200680.0,-0.0249,184,385425.0,0.2096,3.4,49,0.85,0.0271,5,Shopee,Electronics,1
VN01750,211721983.0,0.1313,715,135544.0,0.174,3.9,276,4.31,0.1998,0,Shopee,Home,0
VN01751,13158464.0,0.8287,525,88643.0,0.1035,4.7,1443,11.46,0.082,3,Lazada,Food,0
VN01752,166150820.0,0.413,598,207355.0,0.261,4.3,1400,13.66,0.219,0,Shopee,Home,0
VN01753,61186873.0,0.6937,998,309625.0,0.0571,4.1,1529,12.83,0.1197,3,Shopee,Beauty,0
VN01754,25317979.0,0.5379,473,164932.0,0.0685,4.7,1256,1.07,0.1375,4,Shopee,Electronics,0
VN01755,146626919.0,-0.2094,543,661010.0,0.1417,3.8,1062,13.01,0.005,1,TikTok Shop,Fashion,0
VN01756,279984250.0,0.5699,355,587569.0,0.1967,3.8,1745,11.61,0.1605,0,Shopee,Fashion,0
VN01757,90143519.0,-0.0061,71,193641.0,0.0196,3.8,1721,12.21,0.0721,1,TikTok Shop,Home,0
VN01758,204209280.0,0.4489,232,220435.0,0.0283,3.5,560,12.85,0.0978,5,Shopee,Beauty,0
VN01759,334855179.0,0.0762,633,398063.0,0.3834,4.1,132,7.09,0.0743,0,Shopee,Home,1
VN01760,267916478.0,0.8971,830,191968.0,0.2096,4.3,1299,3.35,0.071,4,TikTok Shop,Electronics,0
VN01761,341881040.0,-0.0206,745,134317.0,0.2297,3.7,626,0.78,0.0386,0,Shopee,Food,0
VN01762,174353537.0,-0.0011,478,313159.0,0.1233,4.1,1372,0.82,0.094,4,Shopee,Fashion,0
VN01763,105748610.0,0.8133,261,253269.0,0.1966,3.9,380,9.17,0.1522,1,TikTok Shop,Home,0
VN01764,30054581.0,-0.3192,744,134098.0,0.1422,4.2,263,5.05,0.2016,2,Lazada,Beauty,0
VN01765,83091514.0,0.5209,387,230864.0,0.0176,4.9,1700,7.19,0.0838,5,TikTok Shop,Fashion,0
VN01766,53093499.0,0.5567,431,185344.0,0.0736,4.2,66,2.27,0.027,3,Shopee,Fashion,0
VN01767,509126484.0,0.6955,1069,165620.0,0.2589,4.3,1398,13.67,0.0879,1,Lazada,Food,0
VN01768,87581964.0,0.868,382,135548.0,0.1154,5.0,1657,2.25,0.1128,5,Shopee,Home,0
VN01769,109606102.0,0.8695,573,213353.0,0.0792,3.9,321,6.5,0.1793,5,Lazada,Food,0
VN01770,151124420.0,-0.2684,122,175795.0,0.0585,4.5,46,6.49,0.08,2,Shopee,Beauty,0
VN01771,103253928.0,0.6773,598,231504.0,0.0548,3.9,119,0.62,0.1332,1,Lazada,Beauty,0
VN01772,356301657.0,0.4579,853,302525.0,0.1389,4.6,1401,9.52,0.0993,1,Shopee,Home,0
VN01773,62646162.0,0.4592,432,225434.0,0.1307,3.7,706,7.77,0.1594,0,TikTok Shop,Fashion,0
VN01774,115635735.0,-0.1896,835,227372.0,0.156,4.0,1006,7.22,0.2258,4,TikTok Shop,Electronics,1
VN01775,57261959.0,0.4627,697,153187.0,0.1847,3.9,1497,11.54,0.0603,4,TikTok Shop,Food,0
VN01776,37131756.0,0.8781,1154,361197.0,0.0504,3.7,282,3.76,0.0051,0,TikTok Shop,Fashion,0
VN01777,63159459.0,0.7898,270,131365.0,0.0963,3.1,846,12.12,0.2445,0,Shopee,Beauty,0
VN01778,97194278.0,0.1989,1119,89680.0,0.1446,4.4,1646,12.17,0.1356,1,Shopee,Beauty,0
VN01779,72422192.0,-0.3001,794,117537.0,0.1772,3.9,213,11.66,0.0519,4,Shopee,Fashion,1
VN01780,59452264.0,0.1029,1166,336762.0,0.0924,4.1,319,5.11,0.0196,1,TikTok Shop,Fashion,0
VN01781,34804662.0,0.683,852,252571.0,0.2317,4.1,790,2.69,0.0587,2,TikTok Shop,Beauty,0
VN01782,93893416.0,0.5269,929,386919.0,0.1664,3.5,1268,6.91,0.1466,2,Shopee,Food,0
VN01783,32328499.0,0.2242,249,103619.0,0.1333,4.0,187,4.01,0.1393,0,Shopee,Food,0
VN01784,176713789.0,-0.2811,567,640567.0,0.0864,3.3,952,1.2,0.1047,4,Shopee,Fashion,0
VN01785,106305737.0,0.1836,195,174235.0,0.0115,4.0,720,4.27,0.1265,2,TikTok Shop,Home,0
VN01786,33492643.0,0.2363,171,83269.0,0.1202,4.9,422,6.83,0.0526,4,Lazada,Beauty,0
VN01787,79248036.0,0.8107,585,601927.0,0.3058,3.9,1073,2.02,0.1805,4,Shopee,Electronics,1
VN01788,56847494.0,0.4514,871,104292.0,0.0645,3.6,1524,13.25,0.0745,3,Lazada,Beauty,0
VN01789,126959778.0,0.0396,1062,164564.0,0.1047,4.0,460,9.36,0.1215,2,Lazada,Food,0
VN01790,273097064.0,0.3066,962,181158.0,0.2237,5.0,1712,2.34,0.0512,2,Shopee,Food,0
VN01791,24486210.0,-0.2674,606,250707.0,0.0291,4.0,1026,11.46,0.0703,1,Shopee,Electronics,0
VN01792,108935831.0,0.8657,148,135178.0,0.1942,3.4,1034,13.03,0.0665,1,TikTok Shop,Food,0
VN01793,88622861.0,0.1001,435,337613.0,0.1266,3.3,1121,4.05,0.1163,5,TikTok Shop,Electronics,0
VN01794,165338436.0,0.2473,227,292675.0,0.2682,4.0,1130,2.43,0.1064,4,TikTok Shop,Food,0
VN01795,117259205.0,0.0941,914,202710.0,0.1197,4.6,131,4.85,0.0264,0,Shopee,Electronics,0
VN01796,56855471.0,0.5031,496,389323.0,0.256,4.4,681,11.74,0.2049,1,Shopee,Home,0
VN01797,78665052.0,0.4778,362,194089.0,0.2154,4.7,922,2.86,0.0473,1,Shopee,Beauty,0
VN01798,55007528.0,0.5442,180,174936.0,0.1677,4.5,614,11.02,0.0071,5,Shopee,Food,0
VN01799,223966121.0,-0.0148,951,545278.0,0.0586,4.2,236,10.17,0.1333,5,TikTok Shop,Fashion,0
VN01800,101542068.0,0.0446,362,232784.0,0.2095,2.9,242,9.29,0.0475,4,Shopee,Electronics,1
VN01801,415874053.0,-0.1934,863,122660.0,0.1008,4.9,108,6.35,0.0765,5,TikTok Shop,Electronics,0
VN01802,95487355.0,0.4694,412,131251.0,0.0312,3.5,1166,5.45,0.0141,2,Shopee,Electronics,0
VN01803,58743727.0,-0.3003,597,202699.0,0.0771,5.0,162,1.65,0.2483,1,Shopee,Food,0
VN01804,32111160.0,0.3971,740,60536.0,0.1465,3.8,1250,5.32,0.0738,0,Lazada,Beauty,0
VN01805,25845453.0,0.7371,322,146313.0,0.1864,3.8,1078,8.62,0.0793,4,Shopee,Fashion,0
VN01806,30459182.0,0.7635,1005,190957.0,0.0432,3.9,501,12.63,0.1252,2,Shopee,Electronics,0
VN01807,122099273.0,0.2113,812,184684.0,0.0145,4.2,1666,11.75,0.0737,3,Lazada,Electronics,0
VN01808,146354712.0,0.2241,733,107074.0,0.1757,3.5,1596,0.93,0.0612,0,Shopee,Electronics,0
VN01809,30526538.0,-0.2538,480,160451.0,0.2288,3.8,319,2.37,0.1238,5,Shopee,Electronics,1
VN01810,195540629.0,0.4885,113,362182.0,0.1179,4.7,1309,11.95,0.0192,2,Shopee,Fashion,0
VN01811,69560276.0,0.6766,172,326627.0,0.1035,4.9,1259,13.18,0.0775,4,Lazada,Electronics,0
VN01812,111562414.0,-0.0442,624,210619.0,0.2438,3.6,1528,1.25,0.0678,3,TikTok Shop,Fashion,0
VN01813,334840706.0,0.1766,568,193987.0,0.173,4.4,1036,9.97,0.1943,5,Shopee,Fashion,0
VN01814,195804934.0,0.6985,665,185199.0,0.0959,3.9,1121,5.44,0.1883,5,Lazada,Electronics,0
VN01815,81703060.0,0.7464,934,225969.0,0.171,4.5,1268,5.42,0.0937,0,Shopee,Home,0
VN01816,51218217.0,-0.046,241,211353.0,0.0227,3.8,663,9.18,0.0332,1,Lazada,Fashion,0
VN01817,19898172.0,0.3382,437,236114.0,0.2207,4.6,451,11.44,0.1288,1,Shopee,Home,0
VN01818,58272160.0,-0.1094,1110,258047.0,0.0522,4.1,587,4.21,0.0298,0,Shopee,Fashion,0
VN01819,85297211.0,-0.2227,257,109584.0,0.0973,4.0,610,10.02,0.0298,1,Shopee,Food,0
VN01820,47660587.0,0.7889,544,171934.0,0.1429,4.2,568,9.08,0.0633,4,Shopee,Electronics,0
VN01821,90563088.0,0.6756,1083,221672.0,0.1094,4.9,1736,7.48,0.127,0,Shopee,Food,0
VN01822,105861153.0,0.6,385,123882.0,0.0693,4.2,491,8.63,0.0862,0,Shopee,Fashion,0
VN01823,84423640.0,-0.289,666,143356.0,0.1228,4.3,1508,0.74,0.0487,5,Shopee,Food,0
VN01824,61374074.0,0.7047,703,180061.0,0.2765,4.2,1035,0.55,0.2423,1,Shopee,Electronics,0
VN01825,113406697.0,0.1976,748,184533.0,0.0985,4.2,330,7.93,0.1235,5,Lazada,Electronics,0
VN01826,139204619.0,0.078,106,223754.0,0.1054,4.8,1341,7.58,0.0918,0,Shopee,Fashion,0
VN01827,44110160.0,0.3331,1060,131398.0,0.2363,4.6,1055,1.46,0.0753,3,Shopee,Fashion,0
VN01828,287921746.0,-0.2358,186,325791.0,0.138,3.5,1073,7.14,0.0664,0,TikTok Shop,Home,0
VN01829,92809439.0,0.5958,1115,183774.0,0.0571,4.5,1530,10.73,0.2003,1,TikTok Shop,Beauty,0
VN01830,101354742.0,0.378,193,215906.0,0.0474,5.0,983,7.81,0.0236,1,TikTok Shop,Food,0
VN01831,169974812.0,-0.1168,252,166889.0,0.2736,4.1,1544,7.49,0.1383,1,TikTok Shop,Home,0
VN01832,119033092.0,-0.1147,1173,225895.0,0.3354,4.6,1015,10.19,0.0841,1,Lazada,Food,0
VN01833,204249425.0,-0.1197,891,463059.0,0.0743,2.8,835,2.82,0.0334,4,TikTok Shop,Electronics,0
VN01834,123944337.0,-0.2787,916,166116.0,0.0762,3.7,286,6.68,0.0353,1,TikTok Shop,Fashion,0
VN01835,63127811.0,0.3847,294,152932.0,0.236,5.0,482,2.5,0.1313,3,Shopee,Food,0
VN01836,131055000.0,0.7004,1057,132577.0,0.1898,4.6,467,7.57,0.0879,0,TikTok Shop,Beauty,0
VN01837,42380773.0,-0.3281,754,194890.0,0.1125,4.3,427,8.49,0.0414,2,Shopee,Electronics,0
VN01838,108408795.0,-0.2887,385,193764.0,0.1049,5.0,1206,2.14,0.1146,2,Shopee,Electronics,0
VN01839,97472175.0,0.366,1150,206019.0,0.1778,3.6,678,1.52,0.014,4,Shopee,Home,0
VN01840,85490204.0,0.6744,884,253756.0,0.1928,4.8,251,2.75,0.2702,2,Shopee,Beauty,0
VN01841,90747989.0,0.0584,1033,238252.0,0.2616,3.8,1776,8.42,0.0684,1,Shopee,Electronics,0
VN01842,24363903.0,0.087,235,198539.0,0.0411,4.2,1754,3.06,0.2731,2,Shopee,Beauty,0
VN01843,66217565.0,0.3954,934,533333.0,0.1545,3.4,1489,4.22,0.2423,3,Shopee,Fashion,0
VN01844,107138578.0,-0.0072,318,283606.0,0.0324,4.0,1797,9.98,0.0211,5,Shopee,Beauty,0
VN01845,112660823.0,-0.3167,452,116468.0,0.2153,4.9,165,3.85,0.0723,1,Lazada,Home,0
VN01846,46234815.0,0.569,389,92726.0,0.2416,3.9,1581,5.87,0.0706,2,Shopee,Home,0
VN01847,258209255.0,0.4321,395,141800.0,0.2191,4.4,655,13.04,0.0903,1,Shopee,Food,0
VN01848,52188299.0,0.3759,1000,216713.0,0.1707,4.0,805,11.64,0.2474,4,Shopee,Fashion,0
VN01849,206764888.0,0.5771,28,135978.0,0.0918,4.4,1332,3.95,0.0042,3,Lazada,Fashion,0
VN01850,137673538.0,0.494,757,146706.0,0.0246,4.6,614,8.57,0.2541,0,Lazada,Beauty,0
VN01851,61548099.0,-0.0926,683,203421.0,0.0149,3.9,1789,9.49,0.0375,5,Lazada,Home,0
VN01852,378407861.0,0.0906,514,169230.0,0.1032,3.8,514,12.65,0.1302,1,Shopee,Home,0
VN01853,40823660.0,-0.1924,579,72125.0,0.0506,4.0,1599,7.89,0.1636,3,Shopee,Home,0
VN01854,199109529.0,-0.1877,544,344066.0,0.1009,4.0,1298,8.08,0.257,4,Lazada,Fashion,0
VN01855,211648352.0,0.4952,506,306348.0,0.1587,3.2,1071,12.49,0.0915,4,Shopee,Home,0
VN01856,60432334.0,0.7233,769,105603.0,0.1157,4.4,906,1.23,0.1185,3,Shopee,Food,0
VN01857,283961429.0,0.8534,314,206581.0,0.2834,4.4,1609,8.98,0.0824,2,Shopee,Electronics,0
VN01858,82843605.0,0.4354,829,114889.0,0.0407,3.3,1196,6.12,0.0869,3,Lazada,Home,0
VN01859,124090317.0,-0.1199,561,148094.0,0.2192,4.6,530,12.78,0.0732,2,Shopee,Food,0
VN01860,121477714.0,-0.2179,741,256037.0,0.0135,4.0,1580,13.47,0.0926,2,Lazada,Food,0
VN01861,90356042.0,0.6661,745,301048.0,0.0964,4.4,122,2.8,0.1253,3,Shopee,Electronics,0
VN01862,183569923.0,0.3734,842,297545.0,0.092,4.1,1436,4.3,0.0761,4,TikTok Shop,Fashion,0
VN01863,181200831.0,0.4229,616,226935.0,0.1181,4.4,308,4.19,0.121,0,Shopee,Home,0
VN01864,26925949.0,0.6268,1046,379877.0,0.1026,4.3,1780,1.86,0.4012,0,Shopee,Food,0
VN01865,265800127.0,0.5291,782,147963.0,0.0196,4.6,1502,7.02,0.1292,3,TikTok Shop,Food,0
VN01866,28720767.0,0.6931,889,165328.0,0.0715,4.2,1011,7.43,0.1248,1,Shopee,Electronics,0
VN01867,216783486.0,-0.2797,951,54868.0,0.3504,4.6,1636,8.24,0.147,3,TikTok Shop,Food,0
VN01868,232646072.0,0.5844,145,191659.0,0.2315,4.9,650,9.45,0.1916,0,Lazada,Home,0
VN01869,44091394.0,0.7136,622,268296.0,0.1883,4.2,1341,1.35,0.0625,5,Shopee,Fashion,0
VN01870,73433389.0,0.0077,40,231568.0,0.0721,4.1,505,8.9,0.1429,3,Shopee,Food,0
VN01871,43606706.0,0.4506,649,146971.0,0.3096,4.5,911,12.84,0.0734,5,TikTok Shop,Fashion,0
VN01872,85055048.0,0.0427,498,306282.0,0.1265,3.2,701,6.64,0.0603,5,Lazada,Food,0
VN01873,79317892.0,0.8475,694,193510.0,0.0139,3.8,830,1.94,0.3855,5,TikTok Shop,Food,0
VN01874,179331284.0,-0.3082,1089,294553.0,0.0335,3.7,200,1.66,0.1391,4,Shopee,Home,0
VN01875,266992616.0,0.3747,19,256036.0,0.1271,4.5,1578,4.3,0.0967,0,TikTok Shop,Fashion,0
VN01876,284647707.0,-0.1419,603,409321.0,0.3674,4.3,401,10.66,0.1072,0,Shopee,Beauty,1
VN01877,65553291.0,0.5403,1198,237918.0,0.1323,4.8,761,4.02,0.0453,0,Shopee,Home,0
VN01878,85419383.0,-0.1301,222,272385.0,0.0257,4.8,1446,11.49,0.0648,4,TikTok Shop,Fashion,0
VN01879,28273099.0,-0.0558,271,193231.0,0.1071,3.2,214,11.57,0.0967,0,TikTok Shop,Fashion,0
VN01880,54602894.0,0.268,25,156147.0,0.0216,3.4,1563,6.67,0.0428,1,Shopee,Fashion,0
VN01881,206051918.0,0.7935,963,256624.0,0.0414,4.2,1485,4.56,0.1262,0,TikTok Shop,Beauty,0
VN01882,335686121.0,-0.0854,22,425647.0,0.123,3.4,968,8.57,0.0531,3,Shopee,Home,0
VN01883,39595988.0,-0.1697,950,147570.0,0.0729,3.2,864,11.44,0.155,1,Shopee,Beauty,0
VN01884,64080573.0,0.5987,46,177359.0,0.2665,3.8,238,1.37,0.0924,2,Lazada,Food,0
VN01885,97972333.0,0.2758,554,203480.0,0.0646,3.2,1023,13.37,0.2036,0,Shopee,Electronics,0
VN01886,123298755.0,0.7897,1019,282787.0,0.1886,3.7,829,9.22,0.2176,2,Shopee,Beauty,0
VN01887,54450215.0,-0.1667,401,238644.0,0.1617,4.6,1382,5.87,0.0578,2,TikTok Shop,Food,0
VN01888,137350386.0,0.4574,654,316960.0,0.2511,4.0,1414,7.33,0.1222,4,TikTok Shop,Beauty,0
VN01889,70043042.0,-0.0589,221,538722.0,0.2531,4.9,1497,5.71,0.0284,3,TikTok Shop,Fashion,0
VN01890,98854615.0,-0.154,571,145881.0,0.2448,3.9,1494,6.07,0.1217,5,Lazada,Electronics,0
VN01891,150536056.0,0.5043,362,272356.0,0.0723,4.5,398,8.54,0.0077,3,Shopee,Electronics,0
VN01892,100414452.0,0.3921,807,235701.0,0.0564,3.9,1159,1.31,0.0584,2,Shopee,Food,0
VN01893,72038451.0,0.5935,248,202708.0,0.0206,4.1,753,2.87,0.051,4,TikTok Shop,Beauty,0
VN01894,92045414.0,0.0368,1082,271860.0,0.3049,4.0,1378,3.57,0.1426,1,Shopee,Beauty,0
VN01895,93523919.0,0.21,1020,175711.0,0.0863,4.5,1285,6.0,0.025,0,TikTok Shop,Beauty,0
VN01896,75715369.0,0.1568,751,235985.0,0.1428,4.6,1034,5.51,0.1353,5,TikTok Shop,Food,0
VN01897,82301752.0,0.8801,956,104543.0,0.2062,5.0,1778,10.25,0.3373,1,TikTok Shop,Beauty,0
VN01898,331449288.0,0.0153,1180,153368.0,0.1809,4.2,866,4.0,0.2548,0,TikTok Shop,Electronics,0
VN01899,152197501.0,0.0185,190,339002.0,0.0403,4.5,1761,1.27,0.1647,2,Shopee,Electronics,0
VN01900,80068235.0,0.0932,463,332549.0,0.2676,3.7,1302,1.25,0.0939,4,TikTok Shop,Home,0
VN01901,168545416.0,0.3557,606,228597.0,0.0929,4.5,1370,0.65,0.2191,4,TikTok Shop,Beauty,0
VN01902,77798708.0,-0.0346,96,160087.0,0.2292,4.2,293,1.01,0.0518,5,TikTok Shop,Beauty,0
VN01903,240888199.0,0.7941,149,303347.0,0.0825,2.9,1782,12.09,0.0185,5,Shopee,Electronics,0
VN01904,131857407.0,-0.0179,870,372594.0,0.1025,3.8,1556,9.91,0.0888,3,Shopee,Electronics,0
VN01905,92204859.0,0.7698,1179,163377.0,0.1755,3.2,1316,13.95,0.0509,5,Shopee,Fashion,0
VN01906,139808990.0,-0.2207,454,97002.0,0.0976,3.8,711,0.77,0.2585,3,Lazada,Fashion,0
VN01907,30763605.0,0.4707,1094,251341.0,0.3638,4.4,1469,11.96,0.0427,1,Shopee,Home,0
VN01908,42923259.0,0.7837,711,317072.0,0.1952,4.1,942,9.9,0.1449,5,TikTok Shop,Electronics,0
VN01909,40814838.0,-0.1391,433,269343.0,0.1142,4.5,1721,9.14,0.0314,3,Shopee,Home,0
VN01910,111240749.0,0.8604,102,439125.0,0.164,3.0,99,5.31,0.027,0,TikTok Shop,Beauty,0
VN01911,366454986.0,0.2161,670,440053.0,0.0571,4.7,1287,5.59,0.0141,4,Shopee,Beauty,0
